message,label
超前部署到晚國外2年爆也是很厲害,6 
R.I.P.,1 
各位家裡有臥病的知道怎麼做了吧,8 
謝謝偉大的衛福部長陳時中,8 
唉！,1 
肥宅悲歌,4 
讚讚讚 這些體弱多病的根本沒資格活著,4 
陳時中政績,8 
共存就是淘汰窮人啦！全世界都一樣,0 
糖尿病真的要給抗病毒藥啦~~~,1 
有些推文真的是心理病態…,0 
怕,9 
幸福桃園,8 
解脫個屁沒良心一堆網軍政府失能説叫解脫那你們這群人趕快解脫吧,0 
一群沒有同理心的人趕快去響應政府的政策共存吧,0 
連這種沒良心的風向話也敢講,0 
陳時中政績,8 
如果我們的口服藥足夠趕緊給他們 會造成這麼多死亡嗎我們國家有你們這群人感覺沒什麼希望,0 
沒良心的人才會希望老人拖著年輕人，最後年輕人崩潰受不了把老人殺了。,1 
說解脫沒良心你可真幸福 肯定既沒當過病患也沒當過照顧病患的人,8 
自己有病啦 絕對不能怪症腐殺人,8 
真的是不知民間疾苦，而且一定是個身體健康的人，不曉得長期臥床的人也很痛苦，祝福你能體驗看看 ^^,8 
共存仔現在又開始怪政府囉,8 
政府殺人數加一,8 
陳時中還沒上任台北市長 屢創政績,8 
本來就差不多了該武肺屁事 白痴,4 
感謝党多活了2年,8 
說不定是種解脫,7 
RIP,1 
韓粉為了年金會硬救各種電擊插管生不如死,8 
這次是好病毒啊 擺脫一堆長期臥床的垃圾,4 
R.I.P.,1 
陳時中擊殺加二,8 
民進黨政績加一減輕社會福利,8 
症腐不開放安樂死 但是讓你類安樂死,8 
焦糖：懂的就懂,8 
RIP 女兒打擊一定很大 希望夠堅強,1 
死忠仔：積極染疫傳給家人，懂的就懂,8 
民進黨 在野時不就千錯萬錯都是執政黨的錯嗎？ 怎麽換個位置就不一樣了？,0 
塔綠班應該爽翻天吧看塔綠班側翼們整天希望黨外跟老人都死光,8 
覺得不是解脫的一定是過太爽，不知民間疾苦。,1 
要怪只能怪病毒,8 
陳時中沒在鳥你的,8 
垃圾塔綠班 廢物臭蟑螂 殺人償命,4 
死忠仔 這條命算誰的????,8 
合法安樂死,8 
自己有病 要怪就怪病毒 不會自主應變,8 
自主應變,8 
去問市委書記,8 
叫瓦斯行丟瓦斯上去阿,8 
叫他幫你吹,8 
叫黃色鬼屋來裝電熱水器,8 
自主應變,8 
鑽木取火阿,3 
成年人沒辦法自主應變嗎,8 
政府：你要會自主應變,8 
燒碳啊,3 
不要不聽黨的話,8 
讓牠跟社區大白說啊 跟窩們說幹嘛,8 
自己放屁再點火,3 
自主應變,8 
都沒瓦斯了還不會自主應變,8 
自己挖天然氣,3 
幹  這篇不錯酵xDDDDD,6 
窗戶打開直接下去啊,8 
綁繩子啊,8 
跟居委會反應~小心大白揍你,8 
沒瓦斯你不會用微波爐或電鍋嗎 自主應變,8 
把瓦斯桶丟到樓下阿,8 
大學生都會自己該要照顧自己，你朋友不會,8 
屎這麼大了 要會自主應變啊,8 
他們家人有大學生嗎,8 
自己吊上去啊 再把空瓶吊下來,8 
放屁,3 
接隔壁的,3 
鑽木取火,3 
瓦斯桶丟下去 瓦斯行會丟一桶新的上來,8 
大學生了不會自己解決,8 
不會多吃地瓜喔,3 
都幾歲了 叫熊貓送瓦斯到門口也要我教嗎？,8 
生火啊,3 
你巨嬰嗎,8 
活到40 50了難道這種問題還要問我嗎,8 
沒瓦斯可以怪病毒啊！是在叫什麼？,8 
拿繩子把瓦斯吊上去不會喔.....,8 
問就是自主應變,8 
自立自強 自主應變 選一個吧,8 
丟微波爐 電磁爐 上去,8 
燒炭,3 
自主應變,8 
放屁到汽缸裡,3 
都幾歲了 還不會叫瓦斯,8 
都是大人了齁 應該有辦法自己解決,8 
又一個巨嬰 長這麼大還不會應變嗎?,8 
放屁集氣,3 
用繩子綁瓦斯桶換啊,8 
你們家要自立自強阿,8 
拿出精神來,8 
要怪就怪病毒,8 
部長有說，用繩子釣上去阿自主應變很難？,8 
木炭燒,3 
共存只到門口,8 
自主應變,8 
不要確診了就跟殘廢一樣，可憐,4 
台灣人確診就變成殘廢了？,8 
鑽木取火啊,3 
自主應變不會？,8 
燒傢俱呀,3 
你朋友沒唸大學嗎？,8 
自主應變,8 
豬豬應變,8 
自主應變啊 都大人了,8 
用繩子吊瓦斯桶阿,8 
叫克拉克幫你吹,8 
丟鑰匙下去 垂釣瓦斯上來,8 
成年人了 什麼都不會自己解決嗎,8 
自助應變叫外送啊！,8 
柯拉克不是教你要拿繩子吊嗎？,8 
你朋友會被說：長這麼大了不會解決？,8 
都可以用愛發電了，他不會用愛發熱？,8 
都幾歲了,8 
繩子從窗戶掉進來不會？,8 
上次不是教你用繩子釣嗎,8 
不要想不開阿!!!!!!!!!!!!!!!!!!!!!!!!,3 
不會燒炭阿 嘻嘻,8 
都大學畢業了 要自己想辦法,8 
自主應變 在那叫什麼,8 
吊繩啊 老師有在說上課沒在聽ㄛ,8 
酒空已經說惹 自主應變 連大學生都可以嗆惹 你這個案例穩被嗆,8 
自主應變啦,8 
放繩子吊上去,8 
燒炭，或用童軍繩,8 
用繩子吊上去 自主應變 都大人了,8 
釣繩子下去呀,8 
燒炭,8 
把櫃子燒掉啊,3 
現在有人在管嗎？出去有人會知道？,8 
自主應變,8 
斷食,8 
洗冷水 現在外面下雨 可以在陽台洗免費,8 
自主應變,8 
燒紙,3 
罵菜英文就會有人來找你住套房了,8 
克拉克：都幾歲了？,8 
還有電啊 自主應變一下,8 
掉繩子掛一個竹籃,8 
自立自強啊,8 
用繩子吊瓦斯桶上來啊 中央教過都沒在聽,8 
自主應變啊,8 
自主應變,8 
被燒炭笑死,3 
你是他朋友，你不會送小罐瓦斯和小瓦斯爐給他喔，還要來這問三小,4 
自主應變,8 
砸電器看能不能噴火,3 
打給關懷中心,8 
人數算好 送麻繩過去,8 
燒棉被,3 
請瓦斯行往樓上丟啊,8 
真慘 連開瓦斯在自殺都不行 幫你QQ,4 
去陳時中和蔡英文家門口晃不會？,8 
要相信政府啊,8 
自立自強啊,8 
党：自主應變,8 
新台灣模式！,8 
哪一次有準備好？,0 
新台灣模式啊，你沒看去年疫苗都丐來的？,8 
共存還要快篩 是不是邏輯錯誤了,8 
是擋不住才改口 當然沒準備嚕,8 
在那叫什麼,8 
年底選舉準備好了,8 
吵什麼吵？逆風了啦。自立自強；OK?,8 
菁英高層：這是人類補完計劃,8 
部署兩年，目標是什麼都沒搞清楚,0 
有政府 會做事 勿嘴,8 
共存＝放生？某樓認知是不是？,8 
只有推責任的時候是超前部署,8 
不要不太滿,8 
政府從來沒說怎麼走 都是滾動式調整,8 
陳屍中三月底還在做清零大夢啊 當然什麼物資都沒準備 只有準備選市長而已,0 
已經有做梗圖準備打柯了，你才沒準備吧？,8 
只有選舉準備好,8 
一堆喊共存的不僅推廣餐廳內用 還希望不要限制要戴口罩了 夕鶴,0 
媽寶版狂罵台灣人巨嬰，說自己都沒準備好共存的東西，還有臉罵政府= =,8 
新台灣模式-類共存 和放推有九成像,8 
黨人財路,8 
依美國為例：死的都是老人，黑人，病窮人，正好一舉解決年金，社福問題至於健康，有錢的，菁英自然能找到醫療資源,8 
去年疫苗就知道對党 利益比人命重要,8 
今天又死了40人 共存仔高興了吧,8 
邊預算紓困 算超前吧,8 
照他以前那防疫 遲早爆 結果真的爆放推,0 
是啊，但中央好像忙著宣傳政績沒有做準,8 
蘇院長：台灣防疫做得很好，在那叫什麼,8 
看八卦會以為大家都是防疫天才,8 
正腐會跟你說 我們還準備的不夠好嗎,8 
他們準備好官員的了啊，剩下的是奴隸，ok?,8 
有錢人沒差 有錢一切好說一切到位 這一波受影響的就是無腦的平民跟底端窮鬼 政府巴不得他們都死光 省事,8 
你各位自主應變好嗎 大學都念完了,8 
無腦跟風仔被達爾文,4 
說個笑話 超前部署,8 
準備校正回歸就好啦 反正黨以外都別人,8 
做個智慧的人民,8 
選舉一直都超前部署，防疫?管你去死,8 
那國不是邊推屍邊共存 整天幻想準備,8 
國外共存是藥物都準備好，台灣是都沒準備就在那邊共存，我看是共死，死亡人數只會越來越多，醫療量已經差不多了，新冠危險就是輕症變重症快速，在家隔離的倒下去沒人知道就走了,0 
都準備好要怎麼放推,8 
年底的選舉已經超前部署了啊 懂？,8 
去年疫苗靠國外幫助沒學乖 今年快篩又出包,0 
指揮中心真他媽的爛,0 
選舉準備好了,8 
就有人連答案都不會抄,0 
沒武器盾牌 刺手空拳 讓人民等死,0 
民進黨禍國殃民、草菅人命、台灣罪人,0 
"他原本沒有要做共存呀,根本是看到開始擴散壓不住,才突然改口新台灣模式 不然做共存應該早就要備齊糧草兵馬,各部會也都要做準備了,光個防疫險就弄的一團亂,若有準備共存應該早要通知各保險公司因應,而不是出事了才幫解套",0 
民進黨政府滿手血腥、罪孽深重,0 
他們想的是年底的選舉 哪會把人民看在眼,0 
國外應該覺得我們很怪，爆發都是缺東缺血的，人民都在排隊,0 
共存前的準備都沒做好，就直接放大絕,8 
四十家進快篩被擋 有家二週就過 嘿嘿,8 
不是有超前部署嗎?  難道沒有?,8 
粗暴言論鴨子不必 在那叫什麼,8 
被共存,8 
類流感化，就類似流感放生但沒有相關措施應對,0 
大家都知道，就政府不知道,0 
PCR哪需排隊，到府做啊，他們有缺快篩嗎缺口罩快篩口服藥都是韭菜好嗎，時中都說他有快篩不用排隊,8 
爆炸前整個就是學對岸繼續封的模式，炸了才馬後炮說要共存，鬼話連篇,0 
台灣只示範一次 不會抄襲作業,8 
政府的錢不是用在人民身上的,8 
誰叫人民不自律,8 
將帥無能，累死三軍。,8 
誰跟你共存？類共存懂？,8 
都給兩年時間了，根本沒準備，還要準備多久,0 
不是幫民眾準備好了福又達跟高端嗎?,8 
菸粉就愛這一味,8 
之前到底都在白忙什麼.....想選舉想瘋了,0 
自主應變 自立自強 台灣新模式,8 
只做防守，完全沒去準備萬一被攻破怎麼辦,0 
年底要選舉了 沒看到正常準備嗎？,8 
自主應變,8 
呆丸母豬大統統領雙標自助餐,4 
準備好了阿，準備好要選了,8 
去年就演給你看過了你還指望有準備？,8 
講很多次了，新台灣模式,8 
破時鐘就只會騙，媒體造神,0 
你巨嬰嗎 不會自主應變先準備嗎？,8 
綠共都嘛只想選舉 賤民需物資算個屁,8 
準備放生人民啊,0 
是沒錯，不過民眾要自主應變啊！,8 
不就什麼都沒準備只會怪東怪西可能還以為自己是在野黨只要出一張嘴罵人就好,0 
人民會替我黨防疫，幫我防出選舉大位,8 
有啊 選舉準備好了,8 
檢討巨嬰,8 
年底選舉準備好了,8 
投胎去當外星人,8 
被騙了2年還信 只能怪自己,8 
預算有準備 但實際上怎麼花沒人能監督,0 
阿不是一堆人推共存 在嘰嘰歪歪什麼,0 
訓練好一批順民不就夠了,8 
你沒有台灣價值喔 反正大家投票就歸隊了,8 
共存仔不要買快篩啊,8 
都叫你自主應變了 準備啥,8 
用喊的比較省力啊  準備很累餒,8 
口罩、疫苗、快篩、抗病毒藥、血氧機，你是問哪一個？,8 
你看不見不代表政府沒做，懂？,8 
在準備年底選舉吃香喝辣分刮政治利益,8 
自立自強,8 
不要太不滿,8 
"有阿,不是一直在打壓柯文哲",8 
民眾請自主應變好嗎？ 在那叫什麼？,8 
你心態不健康,8 
擋不住只好跟你說要共存啊！不然怎麼辦,8 
這麼簡單的邏輯 超多範例 都做不好,0 
超前部署~現實是我們什麼都沒部署喔~,8 
自主應變不會？484想當巨嬰,8 
這就是問題所在 可惜官員都裝聾作啞,8 
指揮中心完全放爛啊  ？,0 
網軍準備好了,8 
吵什麼 自主應變不會嗎 都幾歲的人了,8 
新台灣模式你叫什麼叫,8 
疫苗 快篩 系統 人力 醫療 自主應變,8 
準備好選舉基金了啊,8 
鈔錢部署,8 
全世界都走在前頭了 阿中連作業也不抄,0 
有阿你沒看到只核准高端唾液快篩嗎?,0 
只會抄共存的部分  其他什麼配套措施也沒抄,0 
高端疫苗也準備幾百萬劑 鈔前部屬了,8 
政府做那麼多準備你們都沒看見？？？,8 
找一堆殷實商人發大財的準備嗎?,8 
明明就準備好選舉了啊 哪裡沒準備,8 
克拉克我想不出來要學甚麼TW NO1,8 
叫什麼,8 
有打不完的高端 哪裡沒超前部署,8 
都給你兩年時間申請黨證了，還不夠嗎？,8 
粗暴的言論大可不必,8 
要怪怪病毒 在那叫什麼,8 
那些高層只想搞鬥爭啊,0 
說個笑話 超前部署,8 
塔綠班網軍部隊已經準備好啦 這就夠了,8 
什麼都沒準備好 亂七八糟還要共存,0 
不用想的那麼壞說人家鬥爭 只是正常上下班而已,8 
口罩、疫苗、口服藥、快篩 哪一次事前準備好？喊喊口號超前部署深綠就信了,8 
小感冒是要準備甚麼,8 
又來個巨嬰,4 
塔綠班前兩年不管是憑運氣還是實力守住了，所以天真的以為能夠一直這樣保持下去，在確診破百前完全沒在考慮共存的好嗎？,8 
為何民眾不自行準備？什麼都要政府弄好好傳便便喔？巨嬰泥？,8 
喊出共存那是被自己以為放寬管控也能守住，蠢到被自己害死的好嗎？！,0 
民眾要自動自發 別老是依賴政府啊 嘻嘻,8 
垃圾塔綠班的騙術一一被揭穿,8 
不篩檢就不會確診，綠共 槓,8 
印象中三月底時鐘還不承認共存啊,0 
都給我們兩年了還沒準備好，笑死,8 
請正名新台灣模式好嗎？,8 
前幾波快爆開時大家吵口罩吵疫苗吵醫療量能，你就知道到底政府有沒有辦法先準備好了，早知道就是這樣，還有人天真要共存，共存可以啊，一開始就是會有這樣的亂象，不是可預期的嘛，過一陣子就好了。,0 
新台灣模式 收斂了 感染了 爆了,8 
病急亂投牙醫 自主應變囉,8 
就一堆智障蟑螂整天說人家清零仔,4 
共存是世界趨勢，只有共產党在清零，你叫什麼？,8 
準備好選舉啦 怎麼沒準備？,8 
大家都知道，就党不知道XD,8 
狗官下台,8 
忘記讀考古而已 叫什麼叫,8 
民眾不自主應變是自己的錯,8 
不可質疑你的克拉克,8 
自立自強,8 
水軍早就準備好了，,8 
超前部署,8 
到底在那邊叫什麼？,8 
從沒說要共存 是新台灣模式就是四不像像現在這樣,8 
民進黨都讓你多活兩年了 不要太不滿,8 
民進狗只會吃屎唬爛還會幹嘛?活在自己世,0 
自主應變，乖,8 
準備了這麼久快篩還要人民用搶的 爛死,0 
真的有夠腦殘 買個快篩還要排隊 根本沒在提前預應 這在企業直接被主管盯死了吧,0 
黨高層：自立自強 黨幹部：自主應變 老百姓：自力更生 得標者：自我痊癒 黨中心：自私自利 支持者：自我安慰 To醫護：自我鼓勵,8 
自生自滅,8 
明明沒準備好還要急著上路垃圾政府,4 
就是爛,4 
到底有沒有買到足夠的藥啦,0 
党準備好了 是你沒準備好,8 
沒辦法官員沒帶腦子上班,4 
民眾自主應變拉,8 
長那麼大了 自主應變不會嗎? 不過投票時 就不要太自主應變 黨說什麼就照作,8 
穩,6 
穩到不行,8 
穩穩穩穩穩穩,6 
太少,7 
穩了,6 
比較關心死多少,9 
下降了,2 
死亡加四十,9 
又40...,9 
天啊,9 
穩 收斂了,8 
吻到爆,8 
怕,9 
死亡40  比昨天少1  穩穩穩,8 
死40！要變成常態了嗎？,9 
阿忠總統!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,8 
每天死40人~~穩!,8 
死亡暴增,9 
太穩了,8 
又40了,9 
藥沒買夠 瘋狂死人囉,8 
每天都只會穩,9 
穩定收斂中,9 
穩 收斂中,8 
穩了 超穩,8 
死40.....,9 
穩！,8 
有如黃河氾濫一發不可收拾~~~~~~~,8 
看樣子PCR量能應該已經到極限了,9 
到520會失去多少生命呢,8 
有夠誇張,0 
共存仔：我還以為死400 太少了,8 
穩慘了，有政府好安心哦！,8 
總算收斂了，穩，穩死,8 
收殮了 黨真棒,8 
按照死亡統計 這都是上周的案例,8 
40哇,9 
蘇貞昌之前還在那邊說死亡率,8 
報數字,8 
可控啦,8 
穩相信政府相信党！,8 
死 真的是被害死的,0 
死亡數校正回歸,8 
穩了 4%慌了,8 
疫情收斂，穩啦,8 
收斂了，超強,8 
又死40人，千人斬鐘,8 
年底選舉穩贏,8 
40個冤魂,0 
有夠穩 幾乎都一樣,8 
台灣防疫爛死了 下台下台 柯上陳下,0 
又超過40死???,9 
塔綠：2300萬死40個而已 走路也會被車撞死 你就不出門嗎,8 
死亡開始多了,9 
入殮了,8 
穩 收斂 相信政府,8 
兩天死八十幾個 ..,1 
幹到不行,0 
比昨天少一個了還想怎樣？,8 
篩檢量能大概就這樣，剩下黑數也不會去驗,8 
一定要深愛深信最有能力的蔡英文英明的領導 拒絕敵對勢力認知作戰,8 
穩了 穩被害死了,8 
死亡越來越多,9 
死神開始收割了,8 
接下來數字持續平盤 就代表大量黑數來了,8 
要相信黨的共存啊~,8 
兒童疫苗到底有沒有買啦？真的令人生氣耶,0 
越死越多,1 
趕快開放觀光入境免隔離,8 
小英政績，天天死人,8 
隱隱隱隱隱隱隱,8 
